,block_1,block_2,block_3,db_1_max,db_1_min,db_1_null,db_1_unique,db_2_max,db_2_min,db_2_null,db_2_unique,db_3_max,db_3_min,db_3_null,db_3_unique,max,min,name,null_count,path,random_1,random_2,random_3,size,top_1_percent,top_1_value,top_2_percent,top_2_value,top_3_percent,top_3_value,unique,zero_count
3740,xxxxxxxxxx..xx......,xxxxxxx..xxxxxxx.xxx,xxxxxxxxxxxxxxxxxxxx,4.0,0.0,0,5,4.0,0.0,0,5,4.0,0.0,0,5,4.0,0.0,USCensus_2/336_TEN.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/336_TEN.integer,3.0,3.0,0.0,6265590,46.1,0.0,27.1,1.0,12.6,3.0,5,2891288
3741,xxxx..xxxxxxxxxxxxxx,....................,....................,560000.0,0.0,0,649,1.0,0.0,0,2,1.0,0.0,0,2,660000.0,0.0,USCensus_2/82_FHFLP.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/82_FHFLP.integer,42000.0,0.0,0.0,6265590,72.8,0.0,1.5,1.0,0.7,30000.0,908,4560599
3742,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1415.0,0.0,0,667,1411.0,0.0,0,612,1324.0,0.0,0,684,3069.0,-216.0,USCensus_2/119_FMODEMP.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/119_FMODEMP.integer,28.0,31.0,26.0,6265590,46.8,0.0,2.2,1.0,0.5,19.0,1469,2931106
3743,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1419.0,0.0,0,670,1432.0,0.0,0,707,1479.0,0.0,0,698,2232.0,-322.0,USCensus_2/160_FSSP.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/160_FSSP.integer,132.0,0.0,245.0,6265590,44.8,0.0,5.4,1.0,0.6,18.0,1502,2806924
3744,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1176.0,-11.0,0,662,1293.0,0.0,0,628,2098.0,0.0,0,628,2710.0,-22.0,USCensus_2/251_NRC.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/251_NRC.integer,78.0,58.0,1.0,6265590,28.0,0.0,8.4,2.0,7.8,1.0,1174,1754728
3745,NNNNNNNNNNNNNNNNNNNN,.xxxx......xx.......,xx...........xx.....,1100.0,0.0,58791,27,2700.0,0.0,0,110,2700.0,0.0,0,110,3500.0,0.0,USCensus_2/322_SMP.integer,2867720,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/322_SMP.integer,,0.0,1600.0,6265590,50.0,0.0,2.0,1.0,0.2,200.0,121,3135633
3746,.................xx.,....................,....................,2.0,0.0,0,3,3.0,0.0,0,4,2.0,0.0,0,3,3.0,0.0,USCensus_2/59_FDOUTP.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/59_FDOUTP.integer,0.0,0.0,0.0,6265590,95.5,0.0,4.5,1.0,0.0,2.0,4,5984831
3747,xxxxxxxxx..xxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,x..xxxxxxxxxxxxxxxxx,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,USCensus_2/26_DIS.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/26_DIS.integer,2.0,0.0,2.0,6265590,47.6,2.0,38.2,0.0,14.2,1.0,3,2394774
3748,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,USCensus_2/24_DEYE.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/24_DEYE.integer,2.0,2.0,2.0,6265590,48.6,2.0,26.9,0.0,24.5,1.0,3,1685209
3749,NNNNNNNNNNNNNNNNNNNN,NNNNNNNNNNNNNNNNNNNN,xxNNxxNxxxxxxxxxxxxN,,,65000,0,,,65000,0,6.0,0.0,8575,7,6.0,0.0,USCensus_2/353_WKW.integer,1541931,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/353_WKW.integer,,,0.0,6265590,56.0,0.0,14.0,1.0,1.5,6.0,7,3509770
3750,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,663.0,0.0,0,222,1209.0,-3.0,0,644,1633.0,-51.0,0,750,2108.0,-243.0,USCensus_2/452_wgtp23.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/452_wgtp23.integer,2.0,81.0,1.0,6265590,43.6,1.0,6.4,2.0,2.4,0.0,1203,148324
3751,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1227.0,0.0,0,513,1404.0,-258.0,0,770,1288.0,0.0,0,635,1888.0,-258.0,USCensus_2/492_wgtp5.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/492_wgtp5.integer,0.0,0.0,0.0,6265590,51.5,0.0,0.9,1.0,0.6,18.0,1194,3226044
3752,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1493.0,0.0,0,548,1569.0,0.0,0,632,1373.0,0.0,0,672,2762.0,-94.0,USCensus_2/110_FMARHTP.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/110_FMARHTP.integer,12.0,0.0,25.0,6265590,47.8,0.0,2.4,1.0,0.6,19.0,1493,2995448
3753,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,3.0,0.0,0,4,3.0,0.0,634,4,3.0,0.0,0,4,3.0,0.0,USCensus_2/311_SCH.integer,97281,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/311_SCH.integer,1.0,0.0,3.0,6265590,50.6,0.0,35.6,1.0,10.1,2.0,4,3169367
3754,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,15.0,0.0,0,16,19.0,0.0,0,14,1.0,0.0,0,2,20.0,0.0,USCensus_2/325_SPORDER.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/325_SPORDER.integer,2.0,0.0,1.0,6265590,46.8,0.0,24.9,1.0,14.1,2.0,21,2932384
3755,xxNNxNxNxxxNxxxxxNxN,xxxxxxxxxxxxxxxxxxxx,x..xx..xx......Nx...,3.0,0.0,14116,4,3.0,0.0,0,4,3.0,0.0,12301,4,3.0,0.0,USCensus_2/349_WIF.integer,634560,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/349_WIF.integer,0.0,2.0,0.0,6265590,57.7,0.0,14.8,2.0,11.9,1.0,4,3614470
3756,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1753.0,0.0,0,838,1310.0,-3.0,0,691,1601.0,-3.0,0,687,3075.0,-137.0,USCensus_2/106_FLANXP.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/106_FLANXP.integer,0.0,0.0,0.0,6265590,47.0,0.0,3.1,1.0,0.6,19.0,1501,2947244
3757,xxxxxxxxxxxxxxxxxxxx,xxxNNNxNxxxxNxxNxNxx,.....NxxxxxNxNx....x,1081.0,0.0,0,637,1259.0,-2.0,13874,587,918.0,0.0,43658,460,1912.0,-49.0,USCensus_2/218_MARHT.integer,1308678,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/218_MARHT.integer,1.0,147.0,0.0,6265590,18.7,0.0,17.0,1.0,4.5,2.0,1172,1169632
3758,xxxxxxxxxx.xxxxxxx..,xx.xxxxxxxxx.xxxxxxx,xxxxxxxxxxxxxxxxxxxx,28.0,0.0,0,23,28.0,0.0,0,23,3.0,0.0,5813,4,33.0,0.0,USCensus_2/256_NWLK.integer,591276,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/256_NWLK.integer,2.0,3.0,2.0,6265590,39.7,0.0,23.9,3.0,16.5,2.0,28,2488148
3759,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,999.0,0.0,2836,165,999.0,0.0,0,143,999.0,0.0,0,163,999.0,0.0,USCensus_2/266_PARTNER.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/266_PARTNER.integer,999.0,0.0,999.0,6265590,45.8,0.0,36.0,999.0,2.3,32.0,233,2867890
3760,xxxxxxxxx.x.x.xxx...,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,2.0,0.0,0,3,2.0,0.0,2908,3,2.0,0.0,3510,3,2.0,0.0,USCensus_2/355_WRK.integer,834489,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/355_WRK.integer,0.0,0.0,2.0,6265590,49.7,0.0,23.6,1.0,13.4,2.0,3,3112076
3761,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1161.0,0.0,0,641,2466.0,0.0,0,661,1474.0,0.0,0,614,2466.0,-52.0,USCensus_2/489_wgtp57.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/489_wgtp57.integer,4.0,117.0,134.0,6265590,35.7,4.0,12.5,0.0,3.6,2.0,1195,780372
3762,xxxxxxxxxxxxxxxxxxxx,NNxNNxNxNNNNxNNNxNNN,NNNNNxNNNNNNNNNNNNNN,6403.0,0.0,0,853,6403.0,0.0,56342,555,6402.0,0.0,61077,354,6403.0,-37.0,USCensus_2/126_FOD1P.integer,2449467,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/126_FOD1P.integer,0.0,,,6265590,24.0,0.0,0.4,6203.0,0.3,19.0,1528,1502436
3763,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,28.0,0.0,0,26,56.0,0.0,0,28,56.0,0.0,0,52,56.0,0.0,USCensus_2/332_ST1.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/332_ST1.integer,24.0,39.0,38.0,6265590,37.3,0.0,13.4,1.0,5.9,6.0,52,2339803
3764,xxxxxxxxxxxxxx...xxx,xxx..xxxx..xxxxxx..x,NxNNNNNxNxxNNNxxxNNN,32.0,0.0,3750,25,28.0,0.0,0,23,24.0,0.0,23279,22,33.0,0.0,USCensus_2/518_Wagp (bin).integer,550753,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/518_Wagp (bin).integer,3.0,1.0,,6265590,40.0,0.0,24.1,3.0,16.7,2.0,28,2505007
3765,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1509.0,0.0,0,637,1509.0,0.0,0,630,1409.0,0.0,0,648,2388.0,-469.0,USCensus_2/252_NR.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/252_NR.integer,0.0,0.0,0.0,6265590,44.9,0.0,5.7,1.0,0.5,19.0,1196,2811675
3766,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1232.0,0.0,0,700,1317.0,0.0,0,662,1409.0,0.0,0,675,3101.0,-95.0,USCensus_2/174_FWKLP.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/174_FWKLP.integer,87.0,0.0,64.0,6265590,46.1,0.0,4.0,1.0,0.6,19.0,1512,2890534
3767,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1119.0,0.0,0,623,1417.0,0.0,0,593,1299.0,0.0,0,633,2004.0,-43.0,USCensus_2/500_wgtp67.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/500_wgtp67.integer,0.0,2.0,132.0,6265590,29.4,0.0,13.3,1.0,9.8,2.0,1213,1840008
3768,..........xxxxxx....,....................,....................,4.0,0.0,0,5,4.0,0.0,0,5,4.0,0.0,0,5,4.0,0.0,USCensus_2/293_RACSOR.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/293_RACSOR.integer,0.0,0.0,0.0,6265590,89.4,0.0,7.2,1.0,1.7,2.0,5,5603214
3769,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1505.0,0.0,0,629,2388.0,-1.0,0,625,1461.0,0.0,0,642,2388.0,-469.0,USCensus_2/514_wgtp7.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/514_wgtp7.integer,1.0,0.0,22.0,6265590,46.6,0.0,5.8,1.0,0.6,19.0,1198,2917004
3770,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,NNNNNNNNNNNNNNNNNNNN,1154.0,-8.0,0,640,1218.0,0.0,0,612,1185.0,1.0,51737,433,2282.0,-8.0,USCensus_2/242_MULTG.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/242_MULTG.integer,1.0,26.0,,6265590,43.3,1.0,3.7,2.0,3.6,0.0,1193,222918
3771,xxxxxxxNNNxxxxxxNNNN,xxxxxxxxxxxxxxxxxxxx,xxxNNxNNxxxxxNNNNxNx,7300.0,0.0,35493,604,6600.0,-2.0,0,815,6200.0,0.0,32450,642,7300.0,-21.0,USCensus_2/238_MRGP.integer,1691691,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/238_MRGP.integer,2500.0,0.0,26.0,6265590,20.9,0.0,0.9,1200.0,0.9,1100.0,1224,1312569
3772,xxxxxxxxxxx..xx..xxx,xxxx..xx..xxxxxxxxxx,xxxxxxxxxxxxxxxxxxx.,11420.0,0.0,0,3513,11007.0,0.0,0,4155,9580.0,0.0,0,3681,13071.0,0.0,USCensus_2/62_FDRATXP.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/62_FDRATXP.integer,0.0,840.0,0.0,6265590,65.7,0.0,0.3,1.0,0.0,1100.0,8131,4118312
3773,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1501.0,0.0,0,663,1565.0,0.0,0,660,1214.0,0.0,0,650,2527.0,-132.0,USCensus_2/148_FSATELLITEP.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/148_FSATELLITEP.integer,72.0,114.0,78.0,6265590,46.8,0.0,2.1,1.0,0.5,19.0,1473,2931021
3774,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1462.0,-5.0,0,693,1265.0,-10.0,0,661,1901.0,0.0,0,680,3263.0,-148.0,USCensus_2/395_pwgtp44.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/395_pwgtp44.integer,54.0,0.0,0.0,6265590,42.8,0.0,7.4,1.0,0.6,18.0,1487,2679881
3775,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1546.0,0.0,0,654,1546.0,0.0,0,596,1126.0,1.0,0,608,2235.0,-44.0,USCensus_2/195_HINS5.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/195_HINS5.integer,133.0,30.0,2.0,6265590,48.4,2.0,2.4,0.0,1.6,1.0,1179,148300
3776,xxxxxxxx....xxxxxxxx,xxxxxxxxxxxxxxxxxxxx,NNNNNNNNNNNxx.NNNNNN,2013.0,0.0,0,109,2013.0,0.0,0,122,2013.0,0.0,60199,89,2013.0,0.0,USCensus_2/16_CITWP.integer,2949541,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/16_CITWP.integer,47.0,1994.0,,6265590,39.6,0.0,1.8,48.0,1.4,36.0,133,2478230
3777,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1392.0,0.0,0,644,1382.0,1.0,0,607,1219.0,-2.0,0,632,2150.0,-82.0,USCensus_2/484_wgtp52.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/484_wgtp52.integer,5.0,1.0,1.0,6265590,21.2,1.0,21.1,5.0,4.5,3.0,1193,148296
3778,....................,....................,xxxxxxxxxxxxxxxxxxxx,0.0,0.0,50594,1,413000.0,-9000.0,0,280,358000.0,-7500.0,4360,296,525000.0,-9000.0,USCensus_2/314_SEMP.integer,550753,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/314_SEMP.integer,0.0,0.0,1.0,6265590,86.0,0.0,3.0,1.0,0.1,10000.0,932,5390542
3779,xx..xxxxxxxxxxxxxxxx,xxxx....xxxx...xxxxx,NNNNNxxxNNNNxxNNxNNN,6.0,0.0,22093,7,6.0,0.0,0,7,6.0,0.0,44912,7,6.0,0.0,USCensus_2/80_FGRNTP.integer,2332171,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/80_FGRNTP.integer,3.0,0.0,,6265590,33.0,0.0,12.4,2.0,8.8,1.0,7,2067415
3780,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1144000.0,-6600.0,0,5648,1221000.0,-12400.0,0,5359,1221000.0,-12400.0,0,5520,2060000.0,-19770.0,USCensus_2/359_pwgtp11.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/359_pwgtp11.integer,115.0,17.0,173200.0,6265590,10.5,0.0,0.6,18.0,0.6,19.0,32589,660541
3781,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1646.0,0.0,0,645,1887.0,0.0,0,714,1695.0,-22.0,0,709,2719.0,-49.0,USCensus_2/416_pwgtp63.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/416_pwgtp63.integer,156.0,123.0,158.0,6265590,50.0,0.0,0.5,18.0,0.5,19.0,1483,3134899
3782,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,19.0,0.0,0,19,14.0,0.0,0,14,20.0,0.0,0,16,20.0,0.0,USCensus_2/65_FELEP.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/65_FELEP.integer,3.0,0.0,2.0,6265590,45.7,0.0,24.0,1.0,13.9,2.0,21,2860315
3783,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1319.0,-2.0,0,644,1560.0,-4.0,0,676,1790.0,-2.0,0,684,2587.0,-23.0,USCensus_2/364_pwgtp16.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/364_pwgtp16.integer,0.0,12.0,84.0,6265590,47.4,0.0,2.8,1.0,0.5,19.0,1467,2967313
3784,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1691.0,-14.0,0,676,1354.0,0.0,0,550,1572.0,0.0,0,736,2198.0,-45.0,USCensus_2/104_FKITP.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/104_FKITP.integer,0.0,6.0,0.0,6265590,48.1,0.0,0.8,1.0,0.5,18.0,1445,3012472
3785,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1877.0,0.0,0,666,1617.0,0.0,0,685,2182.0,0.0,0,673,2935.0,-82.0,USCensus_2/157_FSMXHP.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/157_FSMXHP.integer,170.0,30.0,9.0,6265590,48.1,0.0,0.9,1.0,0.5,18.0,1481,3012327
3786,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1719.0,0.0,0,664,1625.0,-3.0,0,637,1256.0,-17.0,0,675,3192.0,-242.0,USCensus_2/368_pwgtp1.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/368_pwgtp1.integer,94.0,0.0,32.0,6265590,49.3,0.0,0.8,1.0,0.6,19.0,1508,3090711
3787,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1433.0,0.0,0,688,1751.0,0.0,0,693,1669.0,0.0,0,677,2601.0,-52.0,USCensus_2/422_pwgtp69.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/422_pwgtp69.integer,255.0,25.0,1.0,6265590,45.6,0.0,4.5,1.0,0.6,18.0,1504,2858953
3788,..............xxxx..,xxxxxxxxxxxx..xxxxxx,x.NNNNNNNxNNxNNNNNNx,16.0,0.0,0,17,16.0,0.0,0,17,16.0,0.0,50175,10,16.0,0.0,USCensus_2/309_SCHG.integer,2356943,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/309_SCHG.integer,0.0,5.0,0.0,6265590,54.5,0.0,1.8,15.0,0.9,1.0,17,3414262
3789,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,6403.0,0.0,0,860,6403.0,0.0,0,844,6403.0,0.0,0,729,6403.0,-52.0,USCensus_2/389_pwgtp39.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/389_pwgtp39.integer,214.0,0.0,0.0,6265590,39.2,0.0,0.7,6203.0,0.5,19.0,1633,2453467
3790,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,USCensus_2/317_SEX.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/317_SEX.integer,0.0,1.0,0.0,6265590,45.4,0.0,29.0,1.0,25.6,2.0,3,2845781
3791,NNNNNNNNNNNNNNNNNNNN,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1569.0,0.0,36937,527,1666.0,1.0,0,641,1029.0,1.0,27129,562,2441.0,-3.0,USCensus_2/241_MSP.integer,550753,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/241_MSP.integer,,70.0,69.0,6265590,18.2,1.0,11.4,6.0,10.4,0.0,1206,653127
3792,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1274.0,0.0,0,555,1786.0,-23.0,0,819,1640.0,0.0,0,695,2587.0,-23.0,USCensus_2/101_FJWMNP.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/101_FJWMNP.integer,0.0,53.0,188.0,6265590,47.4,0.0,2.8,1.0,0.5,19.0,1467,2967313
3793,NNNNNNNNNNNNNNNNNNNN,....................,....................,2013.0,0.0,55263,16,2013.0,0.0,0,73,2013.0,0.0,0,73,2013.0,0.0,USCensus_2/357_YOEP.integer,2734611,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/357_YOEP.integer,,0.0,0.0,6265590,51.9,0.0,0.7,1.0,0.1,2000.0,85,3253035
3794,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1616.0,-8.0,0,636,1255.0,-2.0,0,659,1531.0,0.0,0,702,2695.0,-21.0,USCensus_2/421_pwgtp68.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/421_pwgtp68.integer,0.0,0.0,16.0,6265590,49.4,0.0,0.8,1.0,0.5,19.0,1459,3094008
3795,xxxxxxxxxxxxxxxxxxxx,NNNNNNNNNNNNNxNNNNNN,NNNNNNxxxNNNNNNNNNNN,1308.0,0.0,0,627,1168.0,0.0,61892,395,1003.0,0.0,52575,437,2209.0,-73.0,USCensus_2/232_MLPH.integer,2900899,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/232_MLPH.integer,0.0,,,6265590,28.0,0.0,0.3,19.0,0.3,20.0,1100,1753231
3796,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1829.0,-7.0,0,790,1363.0,0.0,0,692,1559.0,-2.0,0,727,2664.0,-62.0,USCensus_2/385_pwgtp35.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/385_pwgtp35.integer,109.0,0.0,0.0,6265590,47.9,0.0,2.3,1.0,0.5,19.0,1483,2999528
3797,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,9.0,0.0,0,3,9.0,0.0,0,3,9.0,0.0,0,3,9.0,0.0,USCensus_2/306_RWATPR.integer,148256,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/306_RWATPR.integer,9.0,9.0,9.0,6265590,47.0,9.0,39.3,0.0,11.3,1.0,3,2461205
3798,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,991.0,0.0,0,540,2320.0,0.0,0,636,1594.0,0.0,0,646,2320.0,-216.0,USCensus_2/462_wgtp32.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/462_wgtp32.integer,98.0,27.0,7.0,6265590,48.6,0.0,3.8,1.0,0.6,19.0,1196,3044156
3799,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1752.0,0.0,0,696,1450.0,0.0,0,651,1636.0,0.0,0,711,2507.0,-381.0,USCensus_2/407_pwgtp55.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/407_pwgtp55.integer,156.0,231.0,0.0,6265590,49.8,0.0,0.5,19.0,0.5,18.0,1434,3122153
3800,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1528.0,0.0,0,643,1441.0,0.0,0,586,1519.0,0.0,0,633,2469.0,-162.0,USCensus_2/499_wgtp66.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/499_wgtp66.integer,0.0,158.0,0.0,6265590,21.0,1.0,17.1,2.0,14.3,0.0,1199,893444
3801,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,15.0,0.0,0,16,15.0,0.0,0,16,15.0,0.0,0,16,15.0,0.0,USCensus_2/87_FHINS3P.integer,0,/data/mt-compression/code/tools/datasets/formatted/USCensus/2/USCensus_2/87_FHINS3P.integer,14.0,0.0,0.0,6265590,55.8,0.0,12.6,1.0,4.2,3.0,16,3495283
